timestamp,f1_score,model_type,dataset
2025-04-05T23:17:12.803465,0.7499999999999999,deployed,finaldata.csv
2025-04-05T23:17:45.942758,0.7499999999999999,deployed,finaldata.csv
2025-04-05T23:19:15.315968,0.7499999999999999,deployed,finaldata.csv
2025-04-05T23:24:45.440536,0.5714285714285715,deployed,finaldata.csv
2025-04-05T23:25:14.160089,0.5714285714285715,deployed,finaldata.csv
